"Main.ID","Incident.Type","Incident.ID","Region.of.Incident","Incident.date","Website.date","Incident.year","Incident.month","No..dead","No..missing","No..dead.missing","No..survivors","No..Female","No..Male","No..minors","Country.of.Origin","Region.of.Origin","Cause.of.death..reported.","Cause.of.death..category.","Route","Country.of.Incident","Location.of.death","Latitude","Longitude","UNSD.region","Body.taken.to","Source","Article.title","Link","Source.Quality","Notes","Names","incident_date_clean","incident_date_raw","incident_date_precision","lat","lon","date","dead","missing","dead_missing","survivors","n_female","n_male","n_minors","source_quality","year","month","post_mou","cause_category","cause_reported","incident_type","is_drowning","total_on_board","fatality_rate","grid_lon","grid_lat","grid_1deg","u10_lag0","u10_lag1","u10_lag2","u10_lag3","u10_lag7","v10_lag0","v10_lag1","v10_lag2","v10_lag3","v10_lag7","sst_lag0","sst_lag1","sst_lag2","sst_lag3","sst_lag7","tp_lag0","tp_lag1","tp_lag2","tp_lag3","tp_lag7","i10fg_lag0","i10fg_lag1","i10fg_lag2","i10fg_lag3","i10fg_lag7","swh_lag0","swh_lag1","swh_lag2","swh_lag3","swh_lag7","mwp_lag0","mwp_lag1","mwp_lag2","mwp_lag3","mwp_lag7","hmax_lag0","hmax_lag1","hmax_lag2","hmax_lag3","hmax_lag7","wind_lag0","wind_lag1","wind_lag2","wind_lag3","wind_lag7","swh_day0","wind_day0","sst_day0","i10fg_day0","hmax_day0","mwp_day0"
"2024.MMP0894","Incident","2024.MMP0894","Mediterranean","2024-06-18 00:00:00","2024-06-18 00:00:00",2024,"June",2,NA,2,"","","","","Unknown","Unknown","Unknown","Mixed or unknown","Central Mediterranean","Libya","Remains washed at Sabratha, Libya",32.81277305,12.446217,"Uncategorized","","IOM Libya","","",4,"SAR weekly update 23.06.2024","","2024-06-18","2024-06-18","day",32.81277305,12.446217,2024-06-18,2,0,2,NA,NA,NA,NA,4,2024,6,1,"Mixed or unknown","Unknown","Incident",0,NA,NA,12.5,33,"33_12",-4.02426147460938,-2.91136169433594,-1.6802978515625,-2.83744812011719,0.484039306640625,-2.20341491699219,-2.91305541992188,-4.11961364746094,-2.82017517089844,-1.91777038574219,NA,NA,NA,NA,NA,0,0,0,0,0,9.148512840271,8.13859558105469,6.44041728973389,9.02283668518066,6.75046539306641,0.472416579723358,0.604100465774536,0.486507892608643,0.590711057186127,0.518036425113678,2.96739387512207,3.51626682281494,3.57664585113525,4.25407123565674,4.35552501678467,0.873829126358032,1.13236200809479,0.909698605537415,1.11246061325073,0.97639387845993,4.58799713518316,4.11848501208671,4.44911423480135,4.00056243907136,1.97791235973763,0.472416579723358,4.58799713518316,NA,9.148512840271,0.873829126358032,2.96739387512207
"2024.MMP0895","Incident","2024.MMP0895","Mediterranean","2024-06-18 00:00:00","2024-06-18 00:00:00",2024,"June",NA,1,1,"58.0","","","","Unknown","Unknown","Presumed drowning","Drowning","Central Mediterranean","Libya","Near the coast of Tripoli, Libya",32.95585491,13.007305,"Uncategorized","","IOM Libya","","",4,"SAR weekly update 23.06.2024","","2024-06-18","2024-06-18","day",32.95585491,13.007305,2024-06-18,0,1,1,58,NA,NA,NA,4,2024,6,1,"Drowning","Presumed drowning","Incident",1,59,0.0169491525423729,13,33,"33_13",-5.97933959960938,-5.14866638183594,-4.1519775390625,-5.28080749511719,-0.043304443359375,-2.79814147949219,-3.87203979492188,-5.22996520996094,-3.25669860839844,-2.79081726074219,24.165673828125,24.434716796875,24.44326171875,23.91689453125,23.844873046875,0,0,0,0,0,8.858473777771,8.35978698730469,8.50780010223389,8.85779762268066,4.74558258056641,0.474003493785858,0.584569215774536,0.485531330108643,0.640027463436127,0.512909471988678,2.90440559387207,3.37881565093994,3.59397983551025,4.39152240753174,4.37603282928467,0.873829126358032,1.09378778934479,0.908233761787415,1.20962858200073,0.96565169095993,6.60167386249211,6.44216250065971,6.67768324962193,6.20427381942723,2.79115321286224,0.474003493785858,6.60167386249211,24.165673828125,8.858473777771,0.873829126358032,2.90440559387207
"2024.MMP0896","Incident","2024.MMP0896","Mediterranean","2024-06-19 00:00:00","2024-06-19 00:00:00",2024,"June",1,NA,1,"","","","","Unknown","Unknown","Unknown","Mixed or unknown","Central Mediterranean","Libya","Remains washed at Zuwara, Libya",32.93127948,12.102748,"Uncategorized","","IOM Libya","","",4,"SAR weekly update 23.06.2024","","2024-06-19","2024-06-19","day",32.93127948,12.102748,2024-06-19,1,0,1,NA,NA,NA,NA,4,2024,6,1,"Mixed or unknown","Unknown","Incident",0,NA,NA,12,33,"33_12",-7.15573120117188,-5.72933959960938,-5.91722106933594,-3.0826416015625,-2.60693359375,-1.76960754394531,-1.98564147949219,-3.66110229492188,-6.15965270996094,-5.54205322265625,NA,NA,NA,NA,NA,0,0,0,0,0,11.0018577575684,9.893630027771,10.4027557373047,9.57518291473389,8.3578987121582,0.640555024147034,0.454106032848358,0.645604372024536,0.495541095733643,0.879374802112579,3.26564598083496,2.99009895324707,3.57876682281494,3.43675327301025,4.58455467224121,1.21059608459473,0.834522485733032,1.20755732059479,0.922882199287415,1.65998089313507,7.37129567192992,6.06367086282988,6.9582451233968,6.88796056543684,6.124578082201,0.640555024147034,7.37129567192992,NA,11.0018577575684,1.21059608459473,3.26564598083496
"2024.MMP4355","Incident","2024.MMP4355","Mediterranean","2024-06-26 00:00:00","2024-06-26 00:00:00",2024,"June",2,NA,2,"","","2.0","","Bangladesh","Southern Asia","""Possibly due to inhalation of hydrocarbons""","Vehicle accident / death linked to hazardous transport","Central Mediterranean","Libya","Unspecified location between Libya and Augusta, Italy",34.9572217723453,15.1936217482388,"Uncategorized","","UNHCR","","",4,"UNHCR 2024 dataset","","2024-06-26","2024-06-26","day",34.9572217723453,15.1936217482388,2024-06-26,2,0,2,NA,NA,2,NA,4,2024,6,1,"Vehicle accident / death linked to hazardous transport","""Possibly due to inhalation of hydrocarbons""","Incident",0,NA,NA,15,35,"35_15",3.13426208496094,-5.54879760742188,-0.489639282226562,3.3824462890625,-2.55709838867188,-4.46922302246094,6.11322021484375,-0.990478515625,-4.88096618652344,-0.372146606445312,24.70009765625,24.70009765625,25.156640625,25.343896484375,25.36953125,0,0,0,0,0,7.87975788116455,10.9841804504395,1.36982154846191,8.54426383972168,3.6942400932312,1.01997494697571,1.1944123506546,0.557950079441071,0.971865832805634,0.191092118620872,4.96463203430176,4.90906524658203,4.86509323120117,4.95734024047852,2.59596824645996,1.93422293663025,2.28489470481873,1.04502511024475,1.84567022323608,0.337060868740082,5.45871351526333,8.25594429991536,1.10489561344683,5.93841509263017,2.58403662242567,1.01997494697571,5.45871351526333,24.70009765625,7.87975788116455,1.93422293663025,4.96463203430176
"2024.MMP4183","Incident","2024.MMP4183","Mediterranean","2024-06-27 00:00:00","2024-06-27 00:00:00",2024,"June",2,NA,2,"","","","","Unknown","Unknown","Unknown","Mixed or unknown","Central Mediterranean","Libya","Remains washed ashore near Zuwara, Libya",32.9546172558595,12.0539960500452,"Uncategorized","","Libyan Red Crescent via UNHCR","","",4,"UNHCR 2024 dataset","","2024-06-27","2024-06-27","day",32.9546172558595,12.0539960500452,2024-06-27,2,0,2,NA,NA,NA,NA,4,2024,6,1,"Mixed or unknown","Unknown","Incident",0,NA,NA,12,33,"33_12",-5.83558654785156,-2.43214416503906,4.89553833007812,-7.31092834472656,-5.50611877441406,-0.378372192382812,-2.52488708496094,-7.82232666015625,-4.863525390625,-2.46565246582031,NA,NA,NA,NA,NA,0,0,0,0,0,8.87889957427979,6.40221881866455,13.6091804504395,13.4596652984619,9.57774066925049,0.566460728645325,0.711136996746063,1.2896271944046,0.93124109506607,0.480876475572586,3.41261577606201,5.10794258117676,4.86560821533203,3.77769088745117,3.17801666259766,1.07922077178955,1.33021903038025,2.45530486106873,1.79697823524475,0.888787269592285,5.84784027427517,3.50576382994293,9.22795155597684,8.78086285549321,6.03297489139154,0.566460728645325,5.84784027427517,NA,8.87889957427979,1.07922077178955,3.41261577606201
"2024.MMP4356","Incident","2024.MMP4356","Mediterranean","2024-06-28 00:00:00","2024-06-28 00:00:00",2024,"June",1,NA,1,"","","","","Unknown","Unknown","Unknown","Mixed or unknown","Central Mediterranean","Libya","Remains washed ashore near Sabratha, Libya",32.8193252965147,12.367701489961,"Uncategorized","","Libyan Red Crescent via UNHCR","","",4,"UNHCR 2024 dataset","","2024-06-28","2024-06-28","day",32.8193252965147,12.367701489961,2024-06-28,1,0,1,NA,NA,NA,NA,4,2024,6,1,"Mixed or unknown","Unknown","Incident",0,NA,NA,12.5,33,"33_12",1.4951171875,-3.40492248535156,-1.67726135253906,6.04104614257812,-2.4381103515625,-1.8074951171875,-0.365676879882812,-2.57762145996094,-5.99908447265625,-4.73085021972656,NA,NA,NA,NA,NA,0,0,0,0,0,7.02759456634521,6.58202457427979,6.99108600616455,14.3943367004395,10.2037220001221,0.401350557804108,0.536187291145325,0.810013949871063,1.1043244600296,0.398624837398529,4.21210861206055,3.55910015106201,5.28567695617676,5.17810821533203,2.98241806030273,0.752845764160156,0.994748055934906,1.51527762413025,2.10716032981873,0.728647649288177,2.345722490623,3.42450240352281,3.07527852975504,8.51370970886507,5.32215425254502,0.401350557804108,2.345722490623,NA,7.02759456634521,0.752845764160156,4.21210861206055
"2024.MMP0910","Incident","2024.MMP0910","Mediterranean","2024-07-01 00:00:00","2024-07-01 00:00:00",2024,"July",1,NA,1,"47.0","","1.0","","Côte d'Ivoire","Western Africa","Drowning","Drowning","Central Mediterranean","Italy","Unspecified locaton between Zawiya, Libya and Lampedusa, Italy",34.347632,12.612838,"Uncategorized","","InfoMigrants","Italy: Death of migrant who dozed off and fell overboard probed","https://archive.ph/2X7Zm",1,"","","2024-07-01","2024-07-01","day",34.347632,12.612838,2024-07-01,1,0,1,47,NA,1,NA,1,2024,7,1,"Drowning","Drowning","Incident",1,48,0.0208333333333333,12.5,34.5,"34_12",-4.05189514160156,-3.84767150878906,-4.59370422363281,-6.94921875,-7.02381896972656,4.7874755859375,1.01144409179688,0.8031005859375,-0.7313232421875,-4.670166015625,25.409326171875,25.17421875,24.32216796875,24.32216796875,24.084375,0,0,0,0,0,7.62117767333984,4.53396797180176,5.44552946090698,8.15357112884521,9.07978248596191,0.610183417797089,0.431845903396606,0.406589657068253,0.689680635929108,0.74422937631607,3.53539371490479,4.1572790145874,3.54826545715332,3.76996994018555,3.88853073120117,1.14972722530365,0.810804426670074,0.75669938325882,1.30948638916016,1.40244698524475,6.27198347610084,3.97839103035108,4.66337742900519,6.98759435856971,8.4347189362177,0.610183417797089,6.27198347610084,25.409326171875,7.62117767333984,1.14972722530365,3.53539371490479
"2024.MMP0943","Incident","2024.MMP0943","Mediterranean","2024-07-02 00:00:00","2024-07-02 00:00:00",2024,"July",1,NA,1,"","","","","Unknown","Unknown","Unknown","Mixed or unknown","Central Mediterranean","Libya","Remains recovered in Az-Zawiyah, Libya",32.803856,12.725791,"Uncategorized","Alzzawyia hospital","IOM Libya","","",4,"IOM Libya SAR Weekly Update l 08.07.2024","","2024-07-02","2024-07-02","day",32.803856,12.725791,2024-07-02,1,0,1,NA,NA,NA,NA,4,2024,7,1,"Mixed or unknown","Unknown","Incident",0,NA,NA,12.5,33,"33_12",0.187286376953125,-1.84486389160156,-4.45802307128906,-5.46186828613281,6.44241333007812,-6.74539184570312,-1.9810791015625,-1.83914184570312,-2.5933837890625,-2.95025634765625,NA,NA,NA,NA,NA,0,0,0,0,0,12.4705448150635,5.16609954833984,8.95193672180176,10.6154518127441,12.8650398254395,1.52805781364441,0.395583808422089,0.572715044021606,0.772556483745575,1.1043244600296,5.74816703796387,4.08617496490479,3.7000036239624,3.64518928527832,5.17810821533203,2.91162157058716,0.738106191158295,1.09400749206543,1.47740244865417,2.10716032981873,6.74799135588291,2.70706431123883,4.82249027295669,6.04629181006305,7.08580990659884,1.52805781364441,6.74799135588291,NA,12.4705448150635,2.91162157058716,5.74816703796387
"2024.MMP0944","Incident","2024.MMP0944","Mediterranean","2024-07-03 00:00:00","2024-07-03 00:00:00",2024,"July",1,NA,1,"","","","","Unknown","Unknown","Unknown","Mixed or unknown","Central Mediterranean","Libya","Remains recovered in Surman, Libya",32.806035,12.573444,"Uncategorized","Surman main hospital","IOM Libya, Anadolu Ajansı","","https://archive.ph/fNO9C",4,"IOM Libya SAR Weekly Update l 08.07.2024","","2024-07-03","2024-07-03","day",32.806035,12.573444,2024-07-03,1,0,1,NA,NA,NA,NA,4,2024,7,1,"Mixed or unknown","Unknown","Incident",0,NA,NA,12.5,33,"33_12",0.3896484375,-0.553924560546875,-1.92005920410156,-4.49317932128906,-0.928237915039062,-3.93710327148438,-6.92312622070312,-1.6392822265625,-1.81375122070312,-2.73387145996094,NA,NA,NA,NA,NA,0,0,0,0,0,9.30309009552002,12.7508182525635,4.67000579833984,8.94900703430176,7.03307819366455,1.3848021030426,1.52805781364441,0.395583808422089,0.572715044021606,0.810013949871063,6.66910648345947,5.74816703796387,4.08617496490479,3.7000036239624,5.28567695617676,2.58789944648743,2.91162157058716,0.738106191158295,1.09400749206543,1.51527762413025,3.95633770995085,6.94525082963633,2.52465315748101,4.84544671871043,2.88715756177335,1.3848021030426,3.95633770995085,NA,9.30309009552002,2.58789944648743,6.66910648345947
"2024.MMP0940","Incident","2024.MMP0940","Mediterranean","2024-07-06 00:00:00","2024-07-06 00:00:00",2024,"July",NA,3,3,"44.0","1.0","","","Unknown","Western Africa (P)","Drowning","Drowning","Central Mediterranean","Italy","Unspecified location in international waters between Sfax, Tunisia and Lampedusa, Italy",35.096003,11.984752,"Uncategorized","","Il Fatto Quotidiano, Rai News","Migranti, barchino affondato in acque internazionali: 44 persone salvate e trasportate a Lampedusa. Tre dispersi","https://archive.ph/b1PUq, https://archive.ph/GzKiT",3,"","","2024-07-06","2024-07-06","day",35.096003,11.984752,2024-07-06,0,3,3,44,1,NA,NA,3,2024,7,1,"Drowning","Drowning","Incident",1,47,0.0638297872340425,12,35,"35_12",-3.77961730957031,-0.884658813476562,2.53646850585938,3.6875,-2.69624328613281,6.00619506835938,-2.43014526367188,-6.12376403808594,-3.31307983398438,1.6634521484375,24.18642578125,24.5130859375,24.331689453125,24.32412109375,23.45791015625,0,0,0,0,0,8.84083843231201,3.58867835998535,8.99934959411621,7.73180103302002,3.45724844932556,0.76270991563797,0.609593391418457,1.28669619560242,1.4287474155426,0.369236141443253,3.74499225616455,4.54075336456299,5.29269599914551,6.04386234283447,3.64811897277832,1.45086812973022,1.14608800411224,2.44230961799622,2.69141507148743,0.68541032075882,7.09646998203952,2.58616071016644,6.62828473101232,4.95723251788273,3.16809105111542,0.76270991563797,7.09646998203952,24.18642578125,8.84083843231201,1.45086812973022,3.74499225616455
"2024.MMP0992","Incident","2024.MMP0992","Mediterranean","2024-07-07 00:00:00","2024-07-07 00:00:00",2024,"July",NA,2,2,"75.0","","","","Unknown","Unknown","Drowning (P)","Drowning","Central Mediterranean","Libya","Off the coasts of Marsa Della, Libya",32.79281312,12.746812,"Uncategorized","","LCG via IOM Libya","","",5,"IOM Libya SAR Weekly Update l 15.07.2024 LCG - Gheryan boat","","2024-07-07","2024-07-07","day",32.79281312,12.746812,2024-07-07,0,2,2,75,NA,NA,NA,5,2024,7,1,"Drowning","Drowning (P)","Incident",1,77,0.025974025974026,12.5,33,"33_12",-2.15275573730469,-3.16047668457031,-0.922744750976562,-0.693023681640625,-4.45802307128906,-1.84147644042969,-0.391265869140625,-3.64010620117188,-4.48020935058594,-1.83914184570312,NA,NA,NA,NA,NA,0,0,0,0,0,6.32802820205688,6.78615093231201,8.32598304748535,9.71809959411621,8.95193672180176,0.602009057998657,0.60206538438797,0.703343391418457,0.855788052082062,0.572715044021606,4.05700206756592,3.32970905303955,4.87522602081299,5.49435615539551,3.7000036239624,1.1329493522644,1.14080953598022,1.32626378536224,1.61491703987122,1.09400749206543,2.83291241395774,3.18460387710417,3.75524047582372,4.53349287507904,4.82249027295669,0.602009057998657,2.83291241395774,NA,6.32802820205688,1.1329493522644,4.05700206756592
"2024.MMP0993","Incident","2024.MMP0993","Mediterranean","2024-07-11 00:00:00","2024-07-11 00:00:00",2024,"July",NA,16,16,"15.0","","","","Unknown","Unknown","Drowning (P)","Drowning","Central Mediterranean","Libya","Off the coasts of Marsa Della, Libya",32.79281312,12.746812,"Uncategorized","","LCG Tripoli via IOM Libya","","",5,"IOM Libya SAR Weekly Update |15.07.2024 LCG ","","2024-07-11","2024-07-11","day",32.79281312,12.746812,2024-07-11,0,16,16,15,NA,NA,NA,5,2024,7,1,"Drowning","Drowning (P)","Incident",1,31,0.516129032258065,12.5,33,"33_12",-1.65971374511719,-2.9642333984375,-2.38522338867188,-2.6600341796875,-0.693023681640625,-3.90335083007812,-4.05050659179688,-2.83309936523438,-2.87586975097656,-4.48020935058594,NA,NA,NA,NA,NA,0,0,0,0,0,8.56900405883789,9.46661949157715,7.28983497619629,8.03948593139648,9.71809959411621,0.33111646771431,0.37187933921814,0.370154500007629,0.481178909540176,0.855788052082062,3.29782295227051,2.73932838439941,2.96918678283691,3.47106838226318,5.49435615539551,0.625478446483612,0.670758903026581,0.675856649875641,0.894186198711395,1.61491703987122,4.24155601382352,5.01929111435094,3.70347709958611,3.91744925451342,4.53349287507904,0.33111646771431,4.24155601382352,NA,8.56900405883789,0.625478446483612,3.29782295227051
"2024.MMP4059","Incident","2024.MMP4059","Mediterranean","2024-07-11 00:00:00","2024-07-11 00:00:00",2024,"July",NA,1,1,"","","","","Côte d'Ivoire","Western Africa","Attempted suicide","Violence","Central Mediterranean","Tunisia","Unspecified location between Sfax, Tunisia and Lampedusa, Italy. Boat had broken down 5 days prior to rescue.",35.1889322824775,11.7519959808223,"Uncategorized","","UNHCR","","",4,"UNHCR 2024 dataset","","2024-07-11","2024-07-11","day",35.1889322824775,11.7519959808223,2024-07-11,0,1,1,NA,NA,NA,NA,4,2024,7,1,"Violence","Attempted suicide","Incident",0,NA,NA,12,35,"35_12",0.122512817382812,-1.1800537109375,-0.164520263671875,-2.6971435546875,0.720062255859375,-6.66702270507812,-2.05734252929688,4.35733032226562,0.0411224365234375,-5.72825622558594,25.838037109375,26.360009765625,25.211572265625,24.81142578125,24.458642578125,0,0,0,0,0,8.82193374633789,4.26349449157715,5.62284278869629,4.38909530639648,8.59505271911621,0.780335187911987,0.19805121421814,0.320838093757629,0.470192581415176,1.28669619560242,3.99069404602051,2.61432838439941,2.90937232971191,3.98010158538818,5.29269599914551,1.47850573062897,0.350934684276581,0.585524618625641,0.880026042461395,2.44230961799622,6.66814825423448,2.3717472554113,4.3604351221517,2.69745702641913,5.77333604065079,0.780335187911987,6.66814825423448,25.838037109375,8.82193374633789,1.47850573062897,3.99069404602051
"2024.MMP0994","Incident","2024.MMP0994","Mediterranean","2024-07-12 00:00:00","2024-07-12 00:00:00",2024,"July",4,NA,4,"","","","","Unknown","Unknown","Drowning (P)","Drowning","Central Mediterranean","Libya","Off the coasts of Marsa Della, Libya",32.8269816,13.512953,"Uncategorized","Tripoli Main Hospital","LRC and GACS via IOM Libya","","",4,"IOM Libya SAR Weekly Update |15.07.2024 LCG ","","2024-07-12","2024-07-12","day",32.8269816,13.512953,2024-07-12,4,0,4,NA,NA,NA,NA,4,2024,7,1,"Drowning","Drowning (P)","Incident",1,NA,NA,13.5,33,"33_14",-2.57200622558594,-1.23393249511719,-2.5736083984375,-3.34811401367188,-0.490127563476562,-1.73837280273438,-3.47268676757812,-2.67648315429688,-1.55966186523438,-3.11276245117188,NA,NA,NA,NA,NA,0,0,0,0,0,7.65407371520996,8.84097671508789,8.56134605407715,8.18143653869629,8.29961585998535,0.437504351139069,0.34332349896431,0.27349066734314,0.362097859382629,0.798314094543457,3.86769390106201,3.82199287414551,2.65656471252441,2.85029029846191,5.37083148956299,0.821414947509766,0.638662040233612,0.488629996776581,0.662673056125641,1.50448644161224,3.10437691425178,3.68539587944339,3.71308796875902,3.69356366973853,3.15111331213351,0.437504351139069,3.10437691425178,NA,7.65407371520996,0.821414947509766,3.86769390106201
"2024.MMP0995","Incident","2024.MMP0995","Mediterranean","2024-07-13 00:00:00","2024-07-13 00:00:00",2024,"July",1,NA,1,"","","","","Unknown","Unknown","Drowning","Drowning","Central Mediterranean","Libya","Off the coasts of Sabratha, Libya",32.82275421,12.522612,"Uncategorized","Sabratha Main Hospital","LRC via IOM Libya","","",4,"IOM Libya SAR Weekly Update |15.07.2024 LCG ","","2024-07-13","2024-07-13","day",32.82275421,12.522612,2024-07-13,1,0,1,NA,NA,NA,NA,4,2024,7,1,"Drowning","Drowning","Incident",1,NA,NA,12.5,33,"33_12",0.510284423828125,-0.834701538085938,-1.75346374511719,-3.1527099609375,-2.92317199707031,-1.57203674316406,-1.81454467773438,-3.97952270507812,-4.22335815429688,-0.759429931640625,NA,NA,NA,NA,NA,0,0,0,0,0,5.38731575012207,5.58571434020996,8.68277359008789,9.90704917907715,6.55275249481201,0.317838102579117,0.412846148014069,0.33111646771431,0.37187933921814,0.60206538438797,3.49536037445068,3.88795757293701,3.29782295227051,2.73932838439941,3.32970905303955,0.590492784976959,0.773563385009766,0.625478446483612,0.670758903026581,1.14080953598022,1.65278241612726,1.99732296967145,4.34870510217383,5.27032581509535,3.02020998368122,0.317838102579117,1.65278241612726,NA,5.38731575012207,0.590492784976959,3.49536037445068
